Transaction ID,Date of Purchase,Time of Purchase,Purchase Type,Payment Method,Railcard,Ticket Class,Ticket Type,Price,Departure Station,Arrival Destination,Date of Journey,Departure Time,Arrival Time,Actual Arrival Time,Journey Status,Reason for Delay,Refund Request
bb298c13-e1b7-454a-b177,2024-04-02,23:25:05,Online,Contactless,,Standard,Advance,7,London Euston,Birmingham New Street,2024-04-03,21:45:00,23:05:00,23:05:00,On Time,,No
e5ddb92f-bfd5-43fe-b997,2024-01-24,17:45:20,Online,Credit Card,,Standard,Advance,35,London Kings Cross,York,2024-01-25,16:15:00,18:05:00,18:05:00,On Time,,No
b8709120-5530-408f-aaf1,2024-04-29,23:41:24,Station,Contactless,,Standard,Advance,8,London St Pancras,Birmingham New Street,2024-04-30,22:00:00,23:20:00,23:20:00,On Time,,No
7990db4e-b4ea-4b71-bb8a,2024-02-15,15:10:56,Station,Contactless,Senior,Standard,Advance,2,Manchester Piccadilly,Liverpool Lime Street,2024-02-23,13:30:00,14:00:00,14:00:00,On Time,,No
45c760ba-0a81-4c42-80b4,2024-01-11,18:08:35,Station,Debit Card,Adult,Standard,Advance,50,Liverpool Lime Street,London Euston,2024-01-12,17:30:00,19:45:00,20:04:00,Delayed,Technical Issue,Yes
9515e230-5665-4333-bdc5,2024-04-26,20:24:30,Online,Credit Card,,Standard,Advance,8,London St Pancras,Birmingham New Street,2024-04-27,18:45:00,20:05:00,20:05:00,On Time,,No
0bc18c9b-6403-4b38-9049,2024-02-18,20:22:16,Online,Credit Card,,Standard,Advance,8,London St Pancras,Birmingham New Street,2024-02-19,18:45:00,20:05:00,20:05:00,On Time,,No
a0b2a26b-659b-4b60-a41f,2024-04-29,23:09:54,Station,Credit Card,,Standard,Advance,13,London Paddington,Reading,2024-04-30,21:30:00,22:30:00,22:30:00,On Time,,No
23659aa8-f894-405e-ab54,2024-02-15,17:38:53,Station,Credit Card,Adult,Standard,Advance,4,London Euston,Birmingham New Street,2024-02-22,16:00:00,17:20:00,18:17:00,Delayed,Weather,No
0547d030-750e-4835-bd73,2024-04-08,18:33:49,Online,Credit Card,Adult,Standard,Off-Peak,3,Manchester Piccadilly,Liverpool Lime Street,2024-04-08,20:00:00,20:30:00,20:30:00,On Time,,No
bb51de82-fb65-4e8b-98a7,2024-03-03,15:27:12,Station,Contactless,,Standard,Advance,13,London Paddington,Reading,2024-03-04,13:45:00,14:45:00,14:45:00,On Time,,No
2fac904b-51c4-4343-9b7e,2024-04-11,16:40:44,Station,Credit Card,,Standard,Advance,13,London Paddington,Reading,2024-04-12,15:00:00,16:00:00,16:00:00,On Time,,No
a5c4aa69-7318-4710-b9d3,2024-04-02,07:57:49,Station,Contactless,,Standard,Advance,35,London Kings Cross,York,2024-04-03,06:15:00,08:05:00,08:05:00,On Time,,No
39016ace-dd9e-40f8-9dce,2024-04-28,03:17:34,Station,Contactless,,Standard,Advance,35,London Kings Cross,York,2024-04-29,01:45:00,03:35:00,03:35:00,On Time,,No
874ecaa2-7342-451b-8cf4,2024-02-17,01:24:25,Online,Credit Card,,Standard,Advance,13,London Paddington,Reading,2024-02-18,23:45:00,00:45:00,00:45:00,On Time,,No
796cc5e7-5bd5-4370-b1d2,2024-04-02,15:23:44,Station,Credit Card,,Standard,Anytime,10,Birmingham New Street,Stafford,2024-04-02,17:45:00,18:15:00,18:15:00,On Time,,No
c299a69b-b611-431f-b7f3,2024-02-08,01:05:21,Online,Credit Card,,Standard,Advance,7,London Euston,Birmingham New Street,2024-02-11,23:30:00,00:50:00,00:50:00,On Time,,No
fca20574-4505-44e2-a754,2024-01-06,20:03:16,Station,Credit Card,,Standard,Off-Peak,10,London Euston,Birmingham New Street,2024-01-06,21:30:00,22:50:00,22:50:00,On Time,,No
b73cdb4f-cf82-4574-ab93,2024-03-06,17:26:56,Online,Credit Card,,Standard,Anytime,25,London Paddington,Reading,2024-03-06,18:45:00,19:45:00,19:45:00,On Time,,No
97e40dc3-7835-4645-a348,2024-03-11,06:34:07,Station,Contactless,,Standard,Anytime,70,London Kings Cross,York,2024-03-11,08:00:00,09:50:00,09:50:00,On Time,,No
4ad90975-1db2-4ba9-82bd,2024-02-09,05:25:40,Station,Credit Card,,Standard,Anytime,6,Liverpool Lime Street,Manchester Piccadilly,2024-02-09,06:45:00,07:15:00,07:15:00,On Time,,No
90679505-a0b9-4f1f-bc25,2024-01-23,02:04:43,Station,Credit Card,,Standard,Off-Peak,126,Manchester Piccadilly,London Euston,2024-01-23,03:30:00,05:20:00,06:10:00,Delayed,Weather Conditions,No
1dee1a0e-4606-488c-b9a0,2024-01-25,02:15:41,Online,Contactless,,Standard,Off-Peak,10,London Euston,Birmingham New Street,2024-01-25,03:45:00,05:05:00,05:05:00,On Time,,No
4a63f600-8a8a-4088-999e,2024-02-02,20:19:35,Online,Contactless,,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-02-24,18:45:00,19:15:00,,Cancelled,Traffic,Yes
5626775b-b78b-4f20-b9ee,2024-03-27,17:28:32,Online,Credit Card,,Standard,Anytime,10,Birmingham New Street,Tamworth,2024-03-27,18:45:00,19:05:00,19:05:00,On Time,,No
6c9acba9-b007-4464-b5ae,2024-01-20,05:56:25,Station,Contactless,Adult,Standard,Advance,4,London Euston,Birmingham New Street,2024-01-21,04:15:00,05:35:00,,Cancelled,Weather,No
0cd53ed0-2050-44c9-82fb,2024-01-21,12:00:55,Station,Debit Card,Adult,Standard,Advance,7,Birmingham New Street,Manchester Piccadilly,2024-01-22,11:15:00,12:35:00,12:37:00,Delayed,Technical Issue,Yes
b61a59a1-2384-414b-9d28,2024-04-07,07:49:07,Online,Contactless,Adult,Standard,Advance,23,London Kings Cross,York,2024-04-08,06:15:00,08:05:00,08:05:00,On Time,,No
2afa9b00-459f-426e-ba03,2024-03-06,18:13:44,Online,Credit Card,Senior,Standard,Anytime,31,London St Pancras,Leicester,2024-03-06,18:45:00,19:45:00,19:45:00,On Time,,No
33635bff-8ded-419c-8fe3,2024-04-24,19:20:49,Online,Credit Card,Senior,First Class,Advance,20,London St Pancras,Leicester,2024-04-25,18:45:00,19:45:00,19:45:00,On Time,,No
0e99c40a-e464-475f-acf9,2024-03-04,22:43:43,Online,Contactless,,Standard,Advance,7,London Euston,Birmingham New Street,2024-03-05,21:00:00,22:20:00,22:20:00,On Time,,No
cadf8dbe-b82b-455d-9785,2024-03-26,04:46:50,Online,Debit Card,Senior,Standard,Anytime,17,London Paddington,Reading,2024-03-26,06:15:00,07:15:00,07:15:00,On Time,,No
44bd5b49-1a23-4618-bad0,2024-04-09,04:56:49,Station,Contactless,,First Class,Anytime,114,London Kings Cross,York,2024-04-09,06:15:00,08:05:00,08:36:00,Delayed,Technical Issue,No
e5f95bf5-0ba7-42a6-8c98,2024-01-29,07:17:45,Online,Credit Card,,Standard,Anytime,25,London Paddington,Reading,2024-01-29,07:45:00,08:45:00,08:45:00,On Time,,No
7e4e8e98-d50c-4141-83f5,2024-04-22,19:34:14,Station,Credit Card,,Standard,Advance,35,London Kings Cross,York,2024-04-23,17:45:00,19:35:00,19:35:00,On Time,,No
af0ddf9d-43b0-4a24-a1f3,2024-04-03,07:00:45,Online,Contactless,Adult,Standard,Advance,2,Manchester Piccadilly,Liverpool Lime Street,2024-04-04,05:30:00,06:00:00,06:00:00,On Time,,No
575c4a9e-cbf4-4088-8daf,2024-03-03,02:58:31,Station,Contactless,Adult,Standard,Off-Peak,7,London Euston,Birmingham New Street,2024-03-03,04:15:00,05:35:00,05:35:00,On Time,,No
b7e4c648-14ce-490d-8b38,2024-01-15,12:38:50,Station,Contactless,,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-01-16,11:00:00,11:30:00,13:46:00,Delayed,Staff Shortage,No
ea0d5de9-1f4e-4655-9f18,2024-02-29,15:43:21,Online,Credit Card,,Standard,Anytime,13,London Euston,Birmingham New Street,2024-02-29,17:00:00,18:20:00,18:20:00,On Time,,No
caabba1c-d92a-49c8-abc8,2024-01-29,18:31:55,Station,Credit Card,,Standard,Off-Peak,19,London Paddington,Reading,2024-01-29,20:00:00,21:00:00,21:00:00,On Time,,No
87d1afc5-eb86-4db5-ab7e,2024-04-28,09:39:09,Station,Contactless,,First Class,Off-Peak,86,London Kings Cross,York,2024-04-28,11:00:00,12:50:00,12:50:00,On Time,,No
b23df08d-acb9-43df-85eb,2024-04-19,17:10:16,Online,Credit Card,Disabled,Standard,Advance,4,London Euston,Birmingham New Street,2024-04-20,15:30:00,16:50:00,16:50:00,On Time,,No
10a92471-471e-4f6d-b998,2024-03-04,17:15:35,Online,Credit Card,,Standard,Anytime,13,Birmingham New Street,Nuneaton,2024-03-04,18:45:00,19:05:00,19:05:00,On Time,,No
c7bf0f67-7837-4d02-b271,2024-03-09,07:15:51,Online,Credit Card,,Standard,Off-Peak,26,London Paddington,Oxford,2024-03-09,07:45:00,09:15:00,,Cancelled,Staffing,Yes
7207944e-b759-4ccd-8cc9,2024-02-05,08:04:46,Online,Credit Card,Disabled,Standard,Advance,4,York,Doncaster,2024-02-15,06:30:00,07:00:00,07:00:00,On Time,,No
2cfb9149-984c-42d5-85d4,2024-03-30,20:52:27,Station,Credit Card,Adult,Standard,Off-Peak,72,London Euston,Manchester Piccadilly,2024-03-30,22:15:00,00:05:00,00:05:00,On Time,,No
2082fc03-ceb2-4eb6-acbd,2024-01-15,20:18:56,Online,Credit Card,,Standard,Advance,8,London St Pancras,Birmingham New Street,2024-01-16,18:45:00,20:05:00,20:05:00,On Time,,No
88eb80fd-da26-4077-a2a2,2024-02-13,16:15:56,Station,Credit Card,,Standard,Advance,24,York,Edinburgh,2024-02-29,14:45:00,17:15:00,17:15:00,On Time,,No
7de3dccc-ab2f-4341-8b26,2024-04-03,09:37:36,Station,Credit Card,,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-04-04,08:00:00,10:15:00,11:05:00,Delayed,Weather,No
243eebe8-c8b5-4848-89e8,2024-04-15,07:40:42,Online,Contactless,,Standard,Off-Peak,19,London Paddington,Reading,2024-04-15,09:00:00,10:00:00,10:00:00,On Time,,No
7656d683-ff3e-476d-8483,2024-02-02,20:32:25,Station,Credit Card,,Standard,Advance,5,Birmingham New Street,Stafford,2024-02-22,17:45:00,18:15:00,18:15:00,On Time,,No
03e32412-43ea-464e-b413,2024-04-25,14:45:08,Station,Contactless,Senior,Standard,Advance,2,Manchester Piccadilly,Liverpool Lime Street,2024-04-26,13:15:00,13:45:00,13:45:00,On Time,,No
da45bbed-484f-4f5b-872e,2024-01-22,10:31:22,Online,Credit Card,Disabled,Standard,Off-Peak,3,aMnchester Piccadilly,Liverpool Lime Street,2024-01-22,12:00:00,12:30:00,12:30:00,On Time,,No
4a28ca4d-ac99-4bd0-a358,2024-02-06,08:46:44,Online,Credit Card,,Standard,Advance,22,Birmingham New Street,London St Pancras,2024-02-25,07:15:00,08:35:00,08:35:00,On Time,,No
d729b397-f77b-473b-8eb6,2024-01-24,00:29:20,Online,Contactless,Disabled,First Class,Advance,48,London Kings Cross,Edinburgh Waverley,2024-01-26,16:00:00,20:20:00,20:20:00,On Time,,No
1b2b00b7-83d7-4496-ac3e,2024-01-31,07:18:32,Online,Credit Card,,Standard,Anytime,35,London Paddington,Oxford,2024-01-31,07:45:00,09:15:00,,Cancelled,Weather,No
3c811371-25f0-4fcc-88c0,2024-01-24,09:11:10,Online,Credit Card,,Standard,Advance,35,London Kings Cross,York,2024-01-25,07:30:00,09:20:00,09:20:00,On Time,,No
66280918-6ce2-49c1-a8e1,2024-02-03,16:59:53,Online,Credit Card,,Standard,Off-Peak,5,Liverpool Lime Street,Manchester Piccadilly,2024-02-03,18:15:00,18:45:00,18:45:00,On Time,,No
f8067654-196a-4ddb-befb,2024-01-21,09:37:50,Station,Credit Card,,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-01-22,08:00:00,10:15:00,,Cancelled,Staffing,No
fb0e420d-01e5-4fb9-a8a3,2024-03-24,22:32:14,Online,Contactless,Adult,Standard,Advance,2,Manchester Piccadilly,Liverpool Lime Street,2024-03-25,00:00:00,00:30:00,00:30:00,On Time,,No
9d6612f8-505d-4045-8509,2024-03-28,13:29:45,Online,Contactless,,Standard,Advance,7,London Euston,Birmingham New Street,2024-03-29,11:45:00,13:05:00,13:05:00,On Time,,No
1e74ba34-5567-4955-8f56,2024-03-02,10:33:05,Online,Contactless,,Standard,Off-Peak,12,London St Pancras,Birmingham New Street,2024-03-02,12:00:00,13:20:00,13:20:00,On Time,,No
b1f1cc35-64c2-4434-bef3,2024-04-22,20:56:36,Station,Credit Card,,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-04-23,19:15:00,19:45:00,19:45:00,On Time,,No
cd7bfe0c-6c56-4945-adfd,2024-02-02,06:04:10,Station,Contactless,,Standard,Advance,8,London St Pancras,Birmingham New Street,2024-02-11,04:30:00,05:50:00,05:50:00,On Time,,No
456375e6-5fec-409c-9579,2024-04-21,08:22:35,Online,Credit Card,,Standard,Advance,13,London Paddington,Reading,2024-04-22,07:45:00,08:45:00,08:45:00,On Time,,No
6ec3cc9d-9be9-4abf-baf3,2024-03-16,09:03:02,Online,Credit Card,,Standard,Advance,34,York,Peterborough,2024-03-17,07:30:00,08:40:00,08:40:00,On Time,,No
860cef3f-d569-4b3c-896c,2024-01-19,00:20:50,Station,Credit Card,Adult,Standard,Off-Peak,84,Manchester Piccadilly,London Euston,2024-01-19,01:45:00,03:35:00,03:35:00,On Time,,No
f535c66e-a741-4809-8304,2024-01-18,17:47:22,Online,Contactless,Adult,Standard,Advance,2,Manchester Piccadilly,Liverpool Lime Street,2024-01-19,16:15:00,16:45:00,16:45:00,On Time,,No
35718014-2ec9-42c0-9ea0,2024-01-13,00:57:53,Online,Credit Card,,Standard,Off-Peak,10,London Euston,Birmingham New Street,2024-01-13,02:15:00,03:35:00,03:35:00,On Time,,No
921d2dba-f2eb-4866-be0c,2024-02-22,21:54:43,Online,Credit Card,Adult,Standard,Advance,8,London Paddington,Reading,2024-02-29,20:15:00,21:15:00,21:15:00,On Time,,No
74a84134-11fa-4728-b13a,2024-02-17,16:28:13,Online,Credit Card,Senior,Standard,Advance,2,Manchester Piccadilly,Liverpool Lime Street,2024-02-23,14:45:00,15:15:00,15:15:00,On Time,,No
59b74177-61c5-4f1f-9bd0,2024-01-09,17:10:14,Online,Contactless,Adult,Standard,Anytime,101,Liverpool Lime Street,London Euston,2024-01-09,18:30:00,20:45:00,20:45:00,On Time,,No
dffa6d9e-f164-4647-951a,2024-03-08,15:11:33,Station,Contactless,,Standard,Advance,13,London Paddington,Reading,2024-03-09,13:30:00,14:30:00,14:30:00,On Time,,No
2a48b21f-b0ba-45dc-965f,2024-01-11,13:26:38,Online,Credit Card,Disabled,Standard,Advance,8,London Paddington,Reading,2024-01-12,11:45:00,12:45:00,12:45:00,On Time,,No
43886a6e-c340-454c-a2f4,2024-03-25,18:43:40,Station,Credit Card,,Standard,Off-Peak,19,London Paddington,Reading,2024-03-25,20:00:00,21:00:00,21:00:00,On Time,,No
e838f976-c28d-4a40-be00,2024-04-24,05:10:59,Station,Credit Card,,First Class,Anytime,107,London St Pancras,Birmingham New Street,2024-04-24,06:30:00,07:50:00,07:50:00,On Time,,No
0c03cf1f-a32c-4640-95cc,2024-01-17,18:46:19,Online,Credit Card,Senior,Standard,Advance,4,London Euston,Birmingham New Street,2024-02-02,17:15:00,18:35:00,18:35:00,On Time,,No
b6448469-4179-441b-9f14,2024-03-21,17:57:50,Online,Contactless,Adult,Standard,Advance,2,Manchester Piccadilly,Liverpool Lime Street,2024-03-22,16:15:00,16:45:00,16:45:00,On Time,,No
00b4aa18-2ee8-4d6a-b05e,2024-03-11,18:56:23,Station,Credit Card,,Standard,Off-Peak,12,London St Pancras,Birmingham New Street,2024-03-11,20:15:00,21:35:00,21:35:00,On Time,,No
b39c18dd-33ed-4399-ab5d,2024-03-27,06:08:08,Online,Credit Card,,Standard,Anytime,70,London Kings Cross,York,2024-03-27,07:30:00,09:20:00,09:20:00,On Time,,No
2d52b271-1007-425b-b5d9,2024-01-05,11:58:49,Station,Contactless,Senior,Standard,Off-Peak,3,Manchester Piccadilly,Liverpool Lime Street,2024-01-05,13:15:00,13:45:00,13:45:00,On Time,,No
a6833c45-94cb-4d07-8b1d,2024-04-10,14:40:32,Station,Credit Card,,Standard,Anytime,67,York,Peterborough,2024-04-10,16:00:00,17:10:00,17:10:00,On Time,,No
7b0e1c79-f282-4b35-aab7,2024-01-11,09:35:05,Online,Contactless,Adult,Standard,Off-Peak,65,London Paddington,Liverpool Lime Street,2024-01-11,11:00:00,13:30:00,13:30:00,On Time,,No
372518f8-0081-4613-a2a5,2024-02-03,20:24:36,Online,Credit Card,,Standard,Advance,8,London St Pancras,Birmingham New Street,2024-02-24,18:45:00,20:05:00,20:05:00,On Time,,No
4e6850c0-c778-42f0-85e3,2024-04-21,14:41:35,Station,Credit Card,Adult,Standard,Off-Peak,7,London Euston,Birmingham New Street,2024-04-21,16:00:00,17:20:00,17:20:00,On Time,,No
d72abc73-dc94-44ee-aa65,2024-03-02,12:02:09,Station,Contactless,,Standard,Off-Peak,19,Reading,London Paddington,2024-03-02,13:30:00,13:55:00,13:55:00,On Time,,No
55434871-0ebd-42a6-bc39,2024-03-27,05:54:01,Online,Contactless,Adult,Standard,Anytime,3,Manchester Piccadilly,Liverpool Lime Street,2024-03-27,07:15:00,07:45:00,07:45:00,On Time,,No
562e50a9-2356-47c0-865c,2024-01-11,09:46:08,Online,Credit Card,Adult,First Class,Advance,36,London St Pancras,Birmingham New Street,2024-01-12,08:15:00,09:35:00,09:35:00,On Time,,No
75e86776-67d1-40b2-95e0,2024-03-03,17:22:57,Online,Credit Card,,Standard,Off-Peak,12,London St Pancras,Birmingham New Street,2024-03-03,18:45:00,20:05:00,,Cancelled,Signal failure,No
e4742ce7-0f79-4cec-9861,2024-03-06,20:07:17,Station,Credit Card,Adult,Standard,Off-Peak,3,Liverpool Lime Street,Manchester Piccadilly,2024-03-06,21:30:00,22:00:00,22:00:00,On Time,,No
6f91f501-0fec-4f43-98d2,2024-03-06,08:05:53,Online,Debit Card,,Standard,Advance,22,Birmingham New Street,London St Pancras,2024-03-07,06:30:00,07:50:00,07:50:00,On Time,,No
6ab235a8-005f-49c5-b352,2024-02-05,10:38:39,Online,Debit Card,Senior,Standard,Advance,23,London Kings Cross,York,2024-02-07,09:00:00,10:50:00,10:50:00,On Time,,No
8c76f221-a1f8-477c-a7af,2024-04-11,08:26:05,Online,Credit Card,,First Class,Advance,27,London Paddington,Reading,2024-04-12,07:45:00,08:45:00,08:45:00,On Time,,No
18a447c5-ea9a-4ab2-9b41,2024-03-23,01:59:44,Station,Credit Card,,Standard,Off-Peak,19,London Paddington,Reading,2024-03-23,03:15:00,04:15:00,04:15:00,On Time,,No
6bc0f1f6-6ed0-4886-b24f,2024-03-09,21:51:09,Station,Contactless,,Standard,Adavnce,3,Liverpool Lime Street,Manchester Piccadilly,2024-03-10,20:15:00,20:45:00,20:45:00,On Time,,No
be37a31b-0e52-43d8-a3e4,2024-02-14,19:34:22,Station,Debit Card,,Standard,Advance,8,London St Pancras,Birmingham New Street,2024-02-21,17:45:00,19:05:00,19:05:00,On Time,,No
f6f65c08-6ed4-45be-9f55,2024-03-18,20:19:53,Online,Credit Card,Senior,Standard,Advance,6,Liverpool Lime Street,Crewe,2024-03-19,18:45:00,19:20:00,19:20:00,On Time,,No
121dee22-8a28-42f1-a0ee,2024-04-03,15:14:23,Station,Contactless,Senior,Standard,Advance,2,Manchester Piccadilly,Liverpool Lime Street,2024-04-04,13:30:00,14:00:00,14:00:00,On Time,,No
80a3d18d-afb3-4620-8dcc,2024-02-01,16:11:13,Station,Credit Card,,Standard,Anytime,5,Manchester Piccadilly,Liverpool Lime Street,2024-02-01,17:45:00,18:15:00,18:15:00,On Time,,No
7f1b8c56-6949-405b-9bae,2024-04-16,22:36:58,Station,Credit Card,Disabled,Standard,Advance,2,Liverpool Lime Street,Manchester Piccadilly,2024-04-17,00:00:00,00:30:00,00:30:00,On Time,,No
8ae725b5-6e8b-4fd6-a0b2,2024-03-20,02:30:12,Station,Contactless,,Standard,Advance,35,London Kings Cross,York,2024-03-21,01:00:00,02:50:00,02:50:00,On Time,,No
40765c6e-bdf1-44b6-9b20,2024-02-09,17:25:18,Online,Credit Card,Disabled,Standard,Advance,4,London Euston,Birmingham New Street,2024-02-20,15:45:00,17:05:00,17:05:00,On Time,,No
2195ce14-f507-47d5-99b7,2024-03-06,04:47:39,Online,Debit Card,Senior,Standard,Anytime,17,London Paddington,Reading,2024-03-06,06:15:00,07:15:00,07:15:00,On Time,,No
01c3752a-3478-494a-b2cc,2024-03-25,09:11:28,Online,Credit Card,Senior,Standard,Advance,6,Liverpool Lime Street,Crewe,2024-03-26,07:30:00,08:05:00,08:05:00,On Time,,No
01df916f-4291-41ec-a37d,2023-12-31,01:43:09,Station,Credit Card,,Standard,Advance,37,London Euston,York,2024-01-01,00:00:00,01:50:00,02:07:00,Delayed,Signal Failure,No
28fce01a-f10f-4132-8bca,2024-02-16,17:07:19,Station,Contactless,,Standard,Advance,13,London Paddington,Reading,2024-02-17,15:30:00,16:30:00,16:30:00,On Time,,No
a647f9a7-6457-411a-a613,2024-03-23,17:15:53,Online,Contactless,,Standard,Off-Peak,4,Manchester Piccadilly,Liverpool Lime Street,2024-03-23,18:45:00,19:15:00,19:15:00,On Time,,No
4151b7f9-2a92-431d-a7be,2024-03-31,09:02:23,Online,Credit Card,Senior,Standard,Advance,6,Liverpool Lime Street,Crewe,2024-04-01,07:30:00,08:05:00,08:05:00,On Time,,No
6e4a068d-9815-4f52-ba27,2024-02-19,15:12:29,Station,Contactless,Senior,Standard,Advance,2,Manchester Piccadilly,Liverpool Lime Street,2024-02-25,13:30:00,14:00:00,14:00:00,On Time,,No
edb6cb20-2b4a-4543-abdd,2024-04-15,07:21:02,Online,Credit Card,,Standard,Anytime,35,London Paddington,Oxford,2024-04-15,07:45:00,09:15:00,09:15:00,On Time,,No
6a7a32e7-e8f1-4be2-9d97,2024-01-11,20:05:51,Station,Credit Card,Adult,First Class,Off-Peak,10,Liverpool Lime Street,Manchester Piccadilly,2024-01-11,21:30:00,22:00:00,22:00:00,On Time,,No
e6ff4ab5-d7f7-426d-bc4b,2024-02-06,11:39:44,Station,Contactless,,First Class,Advance,10,Liverpool Lime Street,Manchester Piccadilly,2024-02-07,10:00:00,10:30:00,10:30:00,On Time,,No
bc6743a5-366b-48c2-b582,2024-03-25,20:22:16,Online,Credit Card,,Standard,Advance,8,London St Pancras,Birmingham New Street,2024-03-26,18:45:00,20:05:00,,Cancelled,Signal failure,Yes
8858d583-5a3e-4bc0-9ccd,2024-02-02,01:27:37,Online,Credit Card,,Standard,Advance,13,London Paddington,Reading,2024-02-27,23:45:00,00:45:00,00:45:00,On Time,,No
60c78a7c-6dbe-44ce-a35f,2024-02-10,08:17:23,Online,Credit Card,,First Class,Advance,27,London Paddington,Reading,2024-02-11,07:45:00,08:45:00,08:45:00,On Time,,No
23cf801a-9779-44d7-9fcc,2024-01-26,02:13:58,Station,Contactless,,Standard,Advance,3,Liverpool Lime Street,Manchester Piccadilly,2024-02-01,00:30:00,01:00:00,01:00:00,On Time,,No
840765a5-886e-4809-9c6e,2024-04-25,22:48:05,Station,Credit Card,Adult,Standard,Advance,15,Birmingham New Street,London St Pancras,2024-04-26,00:15:00,01:35:00,01:35:00,On Time,,No
8f088773-ba6f-4a3b-8cb6,2024-02-01,00:30:53,Online,Contactless,Disabled,Standard,Advance,24,London Kings Cross,Edinburgh Waverley,2024-02-23,16:00:00,20:20:00,20:20:00,On Time,,No
2578b6d9-3ecf-431f-97f3,2024-02-08,01:21:42,Station,Contactless,,Standard,Advance,21,Birmingham New Street,London Euston,2024-02-28,23:45:00,01:05:00,01:05:00,On Time,,No
fd7e609d-bef9-4954-b772,2024-03-06,05:03:27,Station,Credit Card,,Standard,Anytime,16,London St Pancras,Birmingham New Street,2024-03-06,06:30:00,07:50:00,07:50:00,On Time,,No
f14a85a6-8c2c-47dd-b6dd,2024-04-16,06:31:23,Station,Credit Card,,Standard,Anytime,151,Liverpool Lime Street,London Euston,2024-04-16,08:00:00,10:15:00,,Cancelled,Staffing,No
484a45c8-7ed8-4bb8-81d4,2024-04-08,17:16:26,Online,Credit Card,,First Class,Anytime,8,Birmingham New Street,Coventry,2024-04-08,18:45:00,19:05:00,19:05:00,On Time,,No
7ed54c45-9385-43c7-a8bf,2024-04-26,14:12:04,Station,Contactless,,Standard,Off-Peak,19,London Paddington,Reading,2024-04-26,15:30:00,16:30:00,16:30:00,On Time,,No
7ca33d31-3e8c-4ade-a57c,2024-04-27,09:33:12,Station,Contactless,Adult,Standard,Off-Peak,24,York,Edinburgh,2024-04-27,11:00:00,13:30:00,13:30:00,On Time,,No
