Transaction_ID,Date_of_Purchase,Time_of_Purchase,Purchase_Type,Payment_Method,Railcard,Ticket_Class,Ticket_Type,Price,Departure_Station,Arrival_Destination,Date_of_Journey,Departure_Time,Arrival_Time,Actual_Arrival_Time,Journey_Status,Reason_for_Delay,Refund_Request,Log_Price,Reason_Group,Delay_Duration,Delay_Duration_Minutes,Delay_Category,Hour,DayOfWeek,Route
8b7b2a95-7c75-43dc-9029,2024-03-09,20:19:26.000,Online,Credit Card,Senior,Standard,Advance,6,Liverpool Lime Street,Crewe,2024-03-10,18:45:00.000,19:20:00.000,19:20:00.000,On Time,No Delay,No,1.7917594692,None,,,No Delay,18,1,Liverpool Lime Street to Crewe
2e8a06bf-59fd-45ad-931c,2024-03-08,0:26:03.000,Online,Credit Card,None,Standard,Off-Peak,128,Manchester Piccadilly,London Paddington,2024-03-08,1:45:00.000,4:00:00.000,4:00:00.000,On Time,No Delay,No,4.8520302639,None,,,No Delay,1,6,Manchester Piccadilly to London Paddington
c259ac89-af76-4e8b-8983,2024-01-01,7:20:14.000,Online,Contactless,None,Standard,Anytime,25,London Paddington,Reading,2024-01-01,8:45:00.000,9:45:00.000,9:45:00.000,On Time,No Delay,No,3.2188758249,None,,,No Delay,8,2,London Paddington to Reading
08d559a2-c258-456f-9cf7,2024-03-24,9:45:40.000,Online,Credit Card,None,Standard,Advance,6,Birmingham New Street,Liverpool Lime Street,2024-03-25,8:15:00.000,9:45:00.000,9:45:00.000,On Time,No Delay,No,1.7917594692,None,,,No Delay,8,2,Birmingham New Street to Liverpool Lime Street
3952eefb-2fcb-4cb3-b617,2024-01-21,15:23:52.000,Online,Contactless,None,Standard,Off-Peak,113,Liverpool Lime Street,London Euston,2024-01-21,16:45:00.000,19:00:00.000,19:00:00.000,On Time,No Delay,No,4.7273878187,None,,,No Delay,16,1,Liverpool Lime Street to London Euston
cf8f0a98-5f26-421b-b4ff,2024-01-31,16:02:30.000,Station,Credit Card,None,Standard,Anytime,5,Manchester Piccadilly,Liverpool Lime Street,2024-01-31,17:45:00.000,18:15:00.000,19:24:00.000,Delayed,Traffic,No,1.6094379124,Operational,4140,69,Severe,17,4,Manchester Piccadilly to Liverpool Lime Street
ba19dfb3-f9f1-4ffc-be12,2024-02-02,6:35:29.000,Station,Credit Card,None,Standard,Anytime,151,Liverpool Lime Street,London Euston,2024-02-02,8:00:00.000,10:15:00.000,10:58:00.000,Delayed,Weather,No,5.0172798368,Weather,2580,43,Severe,8,6,Liverpool Lime Street to London Euston
619acf89-dbc5-4ebb-9de8,2024-04-19,11:51:29.000,Station,Contactless,Senior,Standard,Off-Peak,3,Manchester Piccadilly,Liverpool Lime Street,2024-04-19,13:15:00.000,13:45:00.000,,Cancelled,Signal Failure,Ye,1.0986122887,Infrastructure,,,Cancelled,13,6,Manchester Piccadilly to Liverpool Lime Street
d1bdcad4-4c83-4bfe-94f8,2024-02-11,9:58:34.000,Station,Credit Card,Disabled,Standard,Advance,4,London Euston,Birmingham New Street,2024-02-12,8:15:00.000,9:35:00.000,9:35:00.000,On Time,No Delay,No,1.3862943611,None,,,No Delay,8,2,London Euston to Birmingham New Street
2a365b54-fa1a-4cc2-b6f9,2024-03-08,20:21:38.000,Online,Credit Card,None,Standard,Advance,8,London St Pancras,Birmingham New Street,2024-03-09,18:45:00.000,20:05:00.000,20:05:00.000,On Time,No Delay,No,2.0794415417,None,,,No Delay,18,7,London St Pancras to Birmingham New Street
06ab5863-dd41-45e3-94c4,2024-02-07,5:59:33.000,Station,Credit Card,None,Standard,Advance,8,London St Pancras,Birmingham New Street,2024-02-08,4:15:00.000,5:35:00.000,5:35:00.000,On Time,No Delay,No,2.0794415417,None,,,No Delay,4,5,London St Pancras to Birmingham New Street
ddad11f2-6318-4e4c-a33a,2024-03-02,8:17:00.000,Online,Credit Card,None,Standard,Advance,13,London Paddington,Reading,2024-03-03,7:45:00.000,8:45:00.000,8:45:00.000,On Time,No Delay,No,2.5649493575,None,,,No Delay,7,1,London Paddington to Reading
634a7793-fc6b-495b-b649,2024-02-06,11:36:01.000,Online,Contactless,Adult,Standard,Advance,2,Manchester Piccadilly,Liverpool Lime Street,2024-02-22,10:00:00.000,10:30:00.000,10:30:00.000,On Time,No Delay,No,0.6931471806,None,,,No Delay,10,5,Manchester Piccadilly to Liverpool Lime Street
96310ad6-9e97-4120-af1c,2024-01-04,20:02:56.000,Station,Contactless,Adult,Standard,Advance,13,Birmingham New Street,York,2024-01-05,18:30:00.000,20:15:00.000,20:15:00.000,On Time,No Delay,No,2.5649493575,None,,,No Delay,18,6,Birmingham New Street to York
62da423c-6cba-4d41-987d,2024-03-15,22:36:21.000,Online,Contactless,None,Standard,Advance,7,London Euston,Birmingham New Street,2024-03-16,21:00:00.000,22:20:00.000,22:20:00.000,On Time,No Delay,No,1.9459101491,None,,,No Delay,21,7,London Euston to Birmingham New Street
f5c57731-6c57-4696-bcff,2024-03-08,17:19:14.000,Online,Credit Card,None,First Class,Anytime,21,Birmingham New Street,Tamworth,2024-03-08,18:45:00.000,19:05:00.000,19:05:00.000,On Time,No Delay,No,3.0445224377,None,,,No Delay,18,6,Birmingham New Street to Tamworth
6c436d9c-aace-4445-927c,2024-02-07,18:15:36.000,Online,Credit Card,Senior,Standard,Anytime,3,Manchester Piccadilly,Liverpool Lime Street,2024-02-07,18:45:00.000,19:15:00.000,19:15:00.000,On Time,No Delay,No,1.0986122887,None,,,No Delay,18,4,Manchester Piccadilly to Liverpool Lime Street
c4cf31bc-b328-41ab-97d9,2024-03-06,17:11:23.000,Station,Debit Card,Adult,First Class,Anytime,178,Manchester Piccadilly,London Euston,2024-03-06,17:30:00.000,19:20:00.000,19:28:00.000,Delayed,Technical Issue,Ye,5.1817835503,Infrastructure,480,8,Minor,17,4,Manchester Piccadilly to London Euston
8932bd38-bb82-40dd-89f1,2024-01-26,22:34:01.000,Online,Contactless,Adult,Standard,Advance,2,Manchester Piccadilly,Liverpool Lime Street,2024-01-27,0:00:00.000,0:30:00.000,0:30:00.000,On Time,No Delay,No,0.6931471806,None,,,No Delay,0,7,Manchester Piccadilly to Liverpool Lime Street
565b76cd-a190-4969-ab51,2024-04-09,17:18:27.000,Online,Credit Card,None,First Class,Anytime,107,London St Pancras,Birmingham New Street,2024-04-09,18:45:00.000,20:05:00.000,20:05:00.000,On Time,No Delay,No,4.6728288345,None,,,No Delay,18,3,London St Pancras to Birmingham New Street
f6768fd5-66fe-43d0-bd7e,2024-03-17,14:14:09.000,Online,Contactless,Disabled,Standard,Advance,4,London Euston,Birmingham New Street,2024-03-18,12:30:00.000,13:50:00.000,13:50:00.000,On Time,No Delay,No,1.3862943611,None,,,No Delay,12,2,London Euston to Birmingham New Street
2a586571-202e-44ff-8074,2024-03-30,15:48:41.000,Station,Contactless,None,Standard,Off-Peak,12,London St Pancras,Birmingham New Street,2024-03-30,17:15:00.000,18:35:00.000,18:35:00.000,On Time,No Delay,No,2.4849066498,None,,,No Delay,17,7,London St Pancras to Birmingham New Street
7225bca2-faf5-4998-96eb,2024-02-14,9:01:55.000,Online,Credit Card,None,Standard,Advance,35,London Kings Cross,York,2024-02-15,7:30:00.000,9:20:00.000,9:20:00.000,On Time,No Delay,No,3.5553480615,None,,,No Delay,7,5,London Kings Cross to York
efda721a-0cf5-414f-b88c,2024-04-16,16:03:37.000,Online,Credit Card,Disabled,Standard,Advance,8,London Paddington,Reading,2024-04-17,14:30:00.000,15:30:00.000,15:30:00.000,On Time,No Delay,No,2.0794415417,None,,,No Delay,14,4,London Paddington to Reading
0a518b94-6809-4867-b393,2024-03-09,19:08:31.000,Station,Contactless,Adult,Standard,Advance,50,Liverpool Lime Street,London Euston,2024-03-10,17:30:00.000,19:45:00.000,19:45:00.000,On Time,No Delay,No,3.9120230054,None,,,No Delay,17,1,Liverpool Lime Street to London Euston
835d9606-29ba-4841-8b25,2024-03-20,14:45:34.000,Online,Credit Card,None,Standard,Anytime,13,London Euston,Birmingham New Street,2024-03-20,16:15:00.000,17:35:00.000,17:35:00.000,On Time,No Delay,No,2.5649493575,None,,,No Delay,16,4,London Euston to Birmingham New Street
2465fbaf-bd14-410c-acd8,2024-04-19,17:51:40.000,Online,Contactless,None,Standard,Advance,35,London Kings Cross,York,2024-04-20,16:15:00.000,18:05:00.000,18:05:00.000,On Time,No Delay,No,3.5553480615,None,,,No Delay,16,7,London Kings Cross to York
d01f5c69-0f6b-4f70-8ebd,2024-03-20,20:28:59.000,Online,Credit Card,None,Standard,Advance,5,Birmingham New Street,Tamworth,2024-03-21,18:45:00.000,19:05:00.000,19:05:00.000,On Time,No Delay,No,1.6094379124,None,,,No Delay,18,5,Birmingham New Street to Tamworth
aaacda73-8a8c-42c0-a80f,2024-01-23,9:11:58.000,Online,Credit Card,None,Standard,Advance,3,London Paddington,London Waterloo,2024-01-24,7:30:00.000,9:00:00.000,9:00:00.000,On Time,No Delay,No,1.0986122887,None,,,No Delay,7,4,London Paddington to London Waterloo
c3f576dd-9f7e-4654-bae1,2024-02-15,20:28:51.000,Online,Credit Card,None,Standard,Advance,3,Birmingham New Street,Coventry,2024-02-21,18:45:00.000,19:05:00.000,,Cancelled,Staff Shortage,Ye,1.0986122887,Operational,,,Cancelled,18,4,Birmingham New Street to Coventry
74a1d9bb-70ca-46be-89aa,2024-02-20,10:40:40.000,Station,Contactless,Adult,Standard,Advance,2,Manchester Piccadilly,Liverpool Lime Street,2024-02-21,9:00:00.000,9:30:00.000,10:02:00.000,Delayed,Signal Failure,No,0.6931471806,Infrastructure,1920,32,Severe,9,4,Manchester Piccadilly to Liverpool Lime Street
d3a68953-f932-4f88-8a1f,2024-02-11,11:26:49.000,Online,Contactless,None,Standard,Off-Peak,107,London Euston,Manchester Piccadilly,2024-02-11,12:45:00.000,14:35:00.000,14:35:00.000,On Time,No Delay,No,4.6728288345,None,,,No Delay,12,1,London Euston to Manchester Piccadilly
97ba5006-3c91-4b7f-b558,2024-02-12,17:42:54.000,Station,Credit Card,Adult,Standard,Advance,4,London Euston,Birmingham New Street,2024-02-18,16:00:00.000,17:20:00.000,17:20:00.000,On Time,No Delay,No,1.3862943611,None,,,No Delay,16,1,London Euston to Birmingham New Street
c62767de-6681-422a-9b61,2024-01-10,15:03:14.000,Online,Contactless,Adult,Standard,Advance,5,London St Pancras,Birmingham New Street,2024-01-11,13:30:00.000,14:50:00.000,14:50:00.000,On Time,No Delay,No,1.6094379124,None,,,No Delay,13,5,London St Pancras to Birmingham New Street
c67a54fc-412e-41b2-b7d4,2024-03-31,17:27:01.000,Online,Credit Card,None,Standard,Off-Peak,12,London St Pancras,Birmingham New Street,2024-03-31,18:45:00.000,20:05:00.000,20:05:00.000,On Time,No Delay,No,2.4849066498,None,,,No Delay,18,1,London St Pancras to Birmingham New Street
974c2aaa-502b-47ec-af5e,2024-02-06,9:05:00.000,Online,Credit Card,Disabled,Standard,Advance,23,London Kings Cross,York,2024-02-07,7:30:00.000,9:20:00.000,9:20:00.000,On Time,No Delay,No,3.1354942159,None,,,No Delay,7,4,London Kings Cross to York
7b629b71-f116-439c-9c8f,2024-03-02,17:25:45.000,Online,Credit Card,None,Standard,Advance,3,Liverpool Lime Street,Manchester Piccadilly,2024-03-03,15:45:00.000,16:15:00.000,16:15:00.000,On Time,No Delay,No,1.0986122887,None,,,No Delay,15,1,Liverpool Lime Street to Manchester Piccadilly
943161f9-298b-4f45-93f4,2024-04-24,14:27:55.000,Station,Contactless,None,Standard,Off-Peak,4,Manchester Piccadilly,Liverpool Lime Street,2024-04-24,15:45:00.000,16:15:00.000,16:15:00.000,On Time,No Delay,No,1.3862943611,None,,,No Delay,15,4,Manchester Piccadilly to Liverpool Lime Street
2bdbf2ed-a9e8-4a69-adc4,2024-01-04,0:27:45.000,Online,Credit Card,None,Standard,Off-Peak,128,Manchester Piccadilly,London Paddington,2024-01-04,1:45:00.000,4:00:00.000,4:00:00.000,On Time,No Delay,No,4.8520302639,None,,,No Delay,1,5,Manchester Piccadilly to London Paddington
cb0b4356-fc44-4073-ba60,2024-03-31,12:14:13.000,Station,Contactless,None,First Class,Off-Peak,41,London Paddington,Reading,2024-03-31,13:30:00.000,14:30:00.000,14:30:00.000,On Time,No Delay,No,3.7135720667,None,,,No Delay,13,1,London Paddington to Reading
94b8bfe7-3c3e-4bb1-8d10,2024-01-29,18:22:45.000,Online,Contactless,None,Standard,Advance,76,Liverpool Lime Street,London Euston,2024-01-30,16:45:00.000,19:00:00.000,19:00:00.000,On Time,No Delay,No,4.3307333403,None,,,No Delay,16,3,Liverpool Lime Street to London Euston
456e70ee-6370-4e55-b4f2,2024-03-07,10:28:54.000,Online,Contactless,None,Standard,Advance,13,London Paddington,Reading,2024-03-08,8:45:00.000,9:45:00.000,9:45:00.000,On Time,No Delay,No,2.5649493575,None,,,No Delay,8,6,London Paddington to Reading
7f37b0d8-4176-452a-b0d0,2024-02-17,1:25:37.000,Online,Contactless,None,Standard,Off-Peak,19,Reading,London Paddington,2024-02-17,23:45:00.000,0:10:00.000,0:10:00.000,On Time,No Delay,No,2.9444389792,None,,,No Delay,23,7,Reading to London Paddington
bb94a17b-3792-40b1-af80,2024-04-16,21:32:04.000,Online,Credit Card,Adult,Standard,Advance,4,London Euston,Birmingham New Street,2024-04-17,20:00:00.000,21:20:00.000,21:20:00.000,On Time,No Delay,No,1.3862943611,None,,,No Delay,20,4,London Euston to Birmingham New Street
795c7806-ff67-453d-8bf0,2024-01-03,15:44:41.000,Online,Contactless,None,Standard,Advance,8,London St Pancras,Birmingham New Street,2024-01-04,14:00:00.000,15:20:00.000,15:20:00.000,On Time,No Delay,No,2.0794415417,None,,,No Delay,14,5,London St Pancras to Birmingham New Street
96a76788-6eb5-4325-a4ce,2024-01-07,15:52:41.000,Station,Contactless,None,Standard,Off-Peak,12,London St Pancras,Birmingham New Street,2024-01-07,17:15:00.000,18:35:00.000,18:35:00.000,On Time,No Delay,No,2.4849066498,None,,,No Delay,17,1,London St Pancras to Birmingham New Street
183c9e06-b76c-49e6-a6ff,2024-02-01,17:29:34.000,Online,Credit Card,None,Standard,Anytime,16,London St Pancras,Birmingham New Street,2024-02-01,18:45:00.000,20:05:00.000,20:05:00.000,On Time,No Delay,No,2.7725887222,None,,,No Delay,18,5,London St Pancras to Birmingham New Street
3018fdeb-4930-4af1-ab7a,2024-02-09,17:50:01.000,Online,Credit Card,None,Standard,Advance,3,Liverpool Lime Street,Manchester Piccadilly,2024-02-24,16:15:00.000,16:45:00.000,16:45:00.000,On Time,No Delay,No,1.0986122887,None,,,No Delay,16,7,Liverpool Lime Street to Manchester Piccadilly
b4a3ff9e-1e55-49a4-81bc,2024-04-30,11:46:27.000,Online,Credit Card,None,Standard,Off-Peak,10,London Euston,Birmingham New Street,2024-04-30,13:15:00.000,14:35:00.000,14:35:00.000,On Time,No Delay,No,2.302585093,None,,,No Delay,13,3,London Euston to Birmingham New Street
1fd5fd79-361c-461f-901f,2024-01-24,14:36:27.000,Station,Debit Card,Adult,Standard,Anytime,9,London Euston,Birmingham New Street,2024-01-24,16:00:00.000,17:20:00.000,17:20:00.000,On Time,No Delay,No,2.1972245773,None,,,No Delay,16,4,London Euston to Birmingham New Street
1f6e98ca-4866-4f3c-85d4,2024-02-20,22:43:26.000,Station,Credit Card,None,Standard,Advance,7,London Euston,Birmingham New Street,2024-02-21,21:00:00.000,22:20:00.000,22:20:00.000,On Time,No Delay,No,1.9459101491,None,,,No Delay,21,4,London Euston to Birmingham New Street
393133a9-6f93-479d-a6db,2024-04-03,0:30:44.000,Online,Credit Card,None,Standard,Off-Peak,17,Manchester Piccadilly,Nottingham,2024-04-03,2:00:00.000,3:00:00.000,3:00:00.000,On Time,No Delay,No,2.8332133441,None,,,No Delay,2,4,Manchester Piccadilly to Nottingham
f2c03d57-b8b4-47ea-b05d,2024-03-03,17:36:41.000,Station,Credit Card,Adult,Standard,Advance,4,London Euston,Birmingham New Street,2024-03-04,16:00:00.000,17:20:00.000,17:20:00.000,On Time,No Delay,No,1.3862943611,None,,,No Delay,16,2,London Euston to Birmingham New Street
c92bd52e-2701-47e4-81f1,2024-04-24,17:22:24.000,Online,Contactless,None,Standard,Advance,6,Birmingham New Street,Liverpool Lime Street,2024-04-25,15:45:00.000,17:15:00.000,17:15:00.000,On Time,No Delay,No,1.7917594692,None,,,No Delay,15,5,Birmingham New Street to Liverpool Lime Street
8f6cab9b-470e-46e4-a809,2024-03-08,18:01:06.000,Station,Debit Card,Adult,Standard,Advance,50,Liverpool Lime Street,London Euston,2024-03-09,17:30:00.000,19:45:00.000,20:01:00.000,Delayed,Technical Issue,Ye,3.9120230054,Infrastructure,960,16,Moderate,17,7,Liverpool Lime Street to London Euston
6cfe4cc7-e4d4-48f6-a7ba,2024-02-09,18:19:01.000,Online,Credit Card,Senior,Standard,Anytime,3,Manchester Piccadilly,Liverpool Lime Street,2024-02-09,18:45:00.000,19:15:00.000,19:15:00.000,On Time,No Delay,No,1.0986122887,None,,,No Delay,18,6,Manchester Piccadilly to Liverpool Lime Street
2c14820e-2a39-4d5b-83ee,2024-02-02,7:25:04.000,Online,Credit Card,None,Standard,Anytime,35,London Paddington,Oxford,2024-02-02,7:45:00.000,9:15:00.000,9:15:00.000,On Time,No Delay,No,3.5553480615,None,,,No Delay,7,6,London Paddington to Oxford
b8a9ebd2-2d91-48c3-b505,2024-03-21,14:32:37.000,Station,Credit Card,Adult,Standard,Anytime,47,London Kings Cross,York,2024-03-21,16:00:00.000,17:50:00.000,17:50:00.000,On Time,No Delay,No,3.8501476017,None,,,No Delay,16,5,London Kings Cross to York
69daba8c-1e70-45ed-936a,2024-02-23,20:29:11.000,Online,Credit Card,None,First Class,Advance,54,London St Pancras,Birmingham New Street,2024-02-25,18:45:00.000,20:05:00.000,20:05:00.000,On Time,No Delay,No,3.9889840466,None,,,No Delay,18,1,London St Pancras to Birmingham New Street
9f40acd9-774f-4587-b7c0,2024-04-22,4:58:24.000,Online,Credit Card,Senior,Standard,Anytime,3,Manchester Piccadilly,Liverpool Lime Street,2024-04-22,6:15:00.000,6:45:00.000,6:45:00.000,On Time,No Delay,No,1.0986122887,None,,,No Delay,6,2,Manchester Piccadilly to Liverpool Lime Street
38b58306-9b9e-40d4-8d38,2024-03-10,23:48:37.000,Station,Credit Card,None,Standard,Advance,35,London Kings Cross,York,2024-03-11,22:15:00.000,0:05:00.000,0:05:00.000,On Time,No Delay,No,3.5553480615,None,,,No Delay,22,2,London Kings Cross to York
dc2f63d3-b22e-4123-9b25,2024-03-27,15:30:44.000,Online,Contactless,None,Standard,Advance,8,London St Pancras,Birmingham New Street,2024-03-28,14:00:00.000,15:20:00.000,15:20:00.000,On Time,No Delay,No,2.0794415417,None,,,No Delay,14,5,London St Pancras to Birmingham New Street
81d2fbad-903a-4f0d-91a5,2024-04-15,5:02:45.000,Online,Contactless,None,First Class,Anytime,114,London Kings Cross,York,2024-04-15,6:30:00.000,8:20:00.000,8:20:00.000,On Time,No Delay,No,4.7361984484,None,,,No Delay,6,2,London Kings Cross to York
1f52e4d2-2099-4116-ab78,2024-01-23,5:25:42.000,Online,Contactless,None,Standard,Anytime,25,London Paddington,Reading,2024-01-23,6:45:00.000,7:45:00.000,7:45:00.000,On Time,No Delay,No,3.2188758249,None,,,No Delay,6,3,London Paddington to Reading
64c1e882-d3d4-4e10-b364,2024-03-12,5:53:46.000,Online,Contactless,None,Standard,Advance,3,Manchester Piccadilly,Liverpool Lime Street,2024-03-13,4:15:00.000,4:45:00.000,4:45:00.000,On Time,No Delay,No,1.0986122887,None,,,No Delay,4,4,Manchester Piccadilly to Liverpool Lime Street
44474f2f-d88d-4e31-9182,2024-03-02,2:00:59.000,Online,Contactless,None,Standard,Off-Peak,53,London Kings Cross,York,2024-03-02,3:30:00.000,5:20:00.000,,Cancelled,Staffing,Ye,3.9702919136,Operational,,,Cancelled,3,7,London Kings Cross to York
bbf27807-261d-4189-9630,2024-04-11,14:48:55.000,Station,Credit Card,None,Standard,Advance,35,London Kings Cross,York,2024-04-12,13:15:00.000,15:05:00.000,15:05:00.000,On Time,No Delay,No,3.5553480615,None,,,No Delay,13,6,London Kings Cross to York
8b546bd3-aca5-4ae1-b241,2024-04-29,18:40:34.000,Station,Credit Card,None,Standard,Advance,3,Liverpool Lime Street,Manchester Piccadilly,2024-04-30,17:00:00.000,17:30:00.000,17:30:00.000,On Time,No Delay,No,1.0986122887,None,,,No Delay,17,3,Liverpool Lime Street to Manchester Piccadilly
6e61443d-7f2a-4dab-b792,2024-04-11,13:16:48.000,Station,Credit Card,None,Standard,Off-Peak,35,York,Edinburgh,2024-04-11,14:45:00.000,17:15:00.000,17:15:00.000,On Time,No Delay,No,3.5553480615,None,,,No Delay,14,5,York to Edinburgh
50902974-1c4c-4208-918a,2024-01-14,14:55:48.000,Online,Contactless,Adult,Standard,Off-Peak,11,Birmingham New Street,Manchester Piccadilly,2024-01-14,16:15:00.000,17:35:00.000,17:35:00.000,On Time,No Delay,No,2.3978952728,None,,,No Delay,16,1,Birmingham New Street to Manchester Piccadilly
49e057aa-d0ba-4263-b938,2024-04-07,5:29:42.000,Online,Contactless,None,Standard,Off-Peak,53,London Kings Cross,York,2024-04-07,6:45:00.000,8:35:00.000,8:35:00.000,On Time,No Delay,No,3.9702919136,None,,,No Delay,6,1,London Kings Cross to York
8a3a60c7-9c1d-43ef-9ae7,2024-04-02,8:22:57.000,Station,Credit Card,None,Standard,Advance,3,Liverpool Lime Street,Manchester Piccadilly,2024-04-03,6:45:00.000,7:15:00.000,7:15:00.000,On Time,No Delay,No,1.0986122887,None,,,No Delay,6,4,Liverpool Lime Street to Manchester Piccadilly
9ef32e9b-d91b-4763-a4ec,2024-03-05,15:11:38.000,Station,Contactless,None,Standard,Anytime,70,London Kings Cross,York,2024-03-05,17:45:00.000,19:35:00.000,19:35:00.000,On Time,No Delay,No,4.248495242,None,,,No Delay,17,3,London Kings Cross to York
2827a01a-288f-4f69-acca,2024-01-25,9:06:33.000,Online,Credit Card,Disabled,Standard,Advance,4,York,Doncaster,2024-01-26,7:30:00.000,8:00:00.000,8:00:00.000,On Time,No Delay,No,1.3862943611,None,,,No Delay,7,6,York to Doncaster
9d227db7-0571-499c-b800,2024-04-03,9:40:57.000,Online,Contactless,None,Standard,Advance,6,Reading,Oxford,2024-04-04,8:00:00.000,8:25:00.000,8:25:00.000,On Time,No Delay,No,1.7917594692,None,,,No Delay,8,5,Reading to Oxford
b39d09b0-5ea6-47e5-9871,2024-02-05,13:32:53.000,Online,Credit Card,None,Standard,Advance,86,Manchester Piccadilly,London St Pancras,2024-02-21,12:00:00.000,14:15:00.000,14:15:00.000,On Time,No Delay,No,4.4543472963,None,,,No Delay,12,4,Manchester Piccadilly to London St Pancras
